username,time,text,tags,latitude,longitude,location
riadmjichi,Apr 10,"شتا وشوية برد وقهوة على الفحم ويلعن اخت الدولة واخت كورونا ورياض سلامة
يسعد مسا الاحباء",[],33.1767,35.2919,Jbal el Botm
